Ticker;Fecha;Price
FER;18/03/2022 17:36;25.64
FER;25/03/2022 17:36;24.61
FER;01/04/2022 17:36;24.38
FER;08/04/2022 17:36;24.37
FER;14/04/2022 17:36;25.74
FER;22/04/2022 17:36;24.47
FER;29/04/2022 17:36;24.59
FER;06/05/2022 17:36;23.67
FER;13/05/2022 17:36;23.87
FER;20/05/2022 17:36;23.31
FER;27/05/2022 17:36;24.21
FER;03/06/2022 17:36;24.5
FER;10/06/2022 17:36;24.68
FER;17/06/2022 17:36;23.53
FER;24/06/2022 17:36;24.48
FER;01/07/2022 17:36;24.22
FER;08/07/2022 17:36;26
FER;15/07/2022 17:36;25.6
FER;22/07/2022 17:36;26.25
FER;29/07/2022 17:36;26.08
FER;05/08/2022 17:36;25.92
FER;12/08/2022 17:36;26.37
FER;19/08/2022 17:36;26.83
FER;26/08/2022 17:36;25.87
FER;02/09/2022 17:36;25.11
FER;09/09/2022 17:36;25.16
FER;16/09/2022 17:36;24.65
FER;23/09/2022 17:36;23.3
FER;30/09/2022 17:36;23.39
GRF;15/10/2021 17:36;20.5
GRF;22/10/2021 17:36;20.2
GRF;29/10/2021 17:36;19.8
GRF;05/11/2021 17:36;18.5
GRF;12/11/2021 17:36;18.26
GRF;19/11/2021 17:36;17.62
GRF;26/11/2021 17:36;17.17
GRF;03/12/2021 17:36;15.37
GRF;10/12/2021 17:36;15.41
GRF;17/12/2021 17:36;16.5
GRF;23/12/2021 17:36;16.2
GRF;30/12/2021 17:36;16.88
GRF;07/01/2022 17:36;16.22
GRF;14/01/2022 17:36;17.07
GRF;21/01/2022 17:36;16.61
GRF;28/01/2022 17:36;15.38
GRF;04/02/2022 17:36;15.15
GRF;11/02/2022 17:36;14.81
GRF;18/02/2022 17:36;14.6
GRF;25/02/2022 17:36;15.8
GRF;04/03/2022 17:36;15.92
GRF;11/03/2022 17:36;16.26
GRF;18/03/2022 17:36;16.07
GRF;25/03/2022 17:36;15.49
GRF;01/04/2022 17:36;16.47
GRF;08/04/2022 17:36;16.27
GRF;14/04/2022 17:36;15.58
GRF;22/04/2022 17:36;16.23
GRF;29/04/2022 17:36;16
GRF;06/05/2022 17:36;18.63
GRF;13/05/2022 17:36;19.7
GRF;20/05/2022 17:36;19.88
GRF;27/05/2022 17:36;19.85
GRF;03/06/2022 17:36;18.68
GRF;10/06/2022 17:36;18.25
GRF;17/06/2022 17:36;17.9
GRF;24/06/2022 17:36;18.53
GRF;01/07/2022 17:36;18.64
GRF;08/07/2022 17:36;16.9
GRF;15/07/2022 17:36;15.98
GRF;22/07/2022 17:36;16.43
GRF;29/07/2022 17:36;14.22
GRF;05/08/2022 17:36;14.08
GRF;12/08/2022 17:36;13.76
GRF;19/08/2022 17:36;13.22
GRF;26/08/2022 17:36;12.42
GRF;02/09/2022 17:36;11.82
GRF;09/09/2022 17:36;12.47
GRF;16/09/2022 17:36;11.76
GRF;23/09/2022 17:36;10.03
GRF;30/09/2022 17:36;8.88
IAG;15/10/2021 17:36;2.17
IAG;22/10/2021 17:36;1.85
IAG;29/10/2021 17:36;1.93
IAG;05/11/2021 17:36;2.1
IAG;12/11/2021 17:36;1.93
IAG;19/11/2021 17:36;1.77
IAG;26/11/2021 17:36;1.55
IAG;03/12/2021 17:36;1.55
IAG;10/12/2021 17:36;1.61
IAG;17/12/2021 17:36;1.55
IAG;23/12/2021 17:36;1.7
IAG;30/12/2021 17:36;1.7
IAG;07/01/2022 17:36;1.93
IAG;14/01/2022 17:36;1.98
IAG;21/01/2022 17:36;1.89
IAG;28/01/2022 17:36;1.85
IAG;04/02/2022 17:36;1.84
IAG;11/02/2022 17:36;2.07
IAG;18/02/2022 17:36;1.95
IAG;25/02/2022 17:36;1.83
IAG;04/03/2022 17:36;1.51
IAG;11/03/2022 17:36;1.59
IAG;18/03/2022 17:36;1.69
IAG;25/03/2022 17:36;1.65
IAG;01/04/2022 17:36;1.68
IAG;08/04/2022 17:36;1.6
IAG;14/04/2022 17:36;1.76
IAG;22/04/2022 17:36;1.78
IAG;29/04/2022 17:36;1.72
IAG;06/05/2022 17:36;1.55
IAG;13/05/2022 17:36;1.45
IAG;20/05/2022 17:36;1.48
IAG;27/05/2022 17:36;1.54
IAG;03/06/2022 17:36;1.51
IAG;10/06/2022 17:36;1.42
IAG;17/06/2022 17:36;1.32
IAG;24/06/2022 17:36;1.34
IAG;01/07/2022 17:36;1.26
IAG;08/07/2022 17:36;1.3
IAG;15/07/2022 17:36;1.31
IAG;22/07/2022 17:36;1.35
IAG;29/07/2022 17:36;1.41
IAG;05/08/2022 17:36;1.42
IAG;12/08/2022 17:36;1.4
IAG;19/08/2022 17:36;1.33
IAG;26/08/2022 17:36;1.25
IAG;02/09/2022 17:36;1.25
IAG;09/09/2022 17:36;1.27
IAG;16/09/2022 17:36;1.21
IAG;23/09/2022 17:36;1.13
IAG;30/09/2022 17:36;1.08
IBE;15/10/2021 17:36;9.45
IBE;22/10/2021 17:36;9.72
IBE;29/10/2021 17:36;10.22
IBE;05/11/2021 17:36;10.28
IBE;12/11/2021 17:36;10.07
IBE;19/11/2021 17:36;10.09
IBE;26/11/2021 17:36;9.95
IBE;03/12/2021 17:36;9.69
IBE;10/12/2021 17:36;9.74
IBE;17/12/2021 17:36;9.75
IBE;23/12/2021 17:36;10.08
IBE;30/12/2021 17:36;10.41
IBE;07/01/2022 17:36;10.26
IBE;14/01/2022 17:36;9.93
IBE;21/01/2022 17:36;10.15
IBE;28/01/2022 17:36;10.12
IBE;04/02/2022 17:36;9.7
IBE;11/02/2022 17:36;9.44
IBE;18/02/2022 17:36;9.29
IBE;25/02/2022 17:36;9.92
IBE;04/03/2022 17:36;8.96
IBE;11/03/2022 17:36;9.82
IBE;18/03/2022 17:36;9.75
IBE;25/03/2022 17:36;9.54
IBE;01/04/2022 17:36;9.91
IBE;08/04/2022 17:36;10.82
IBE;14/04/2022 17:36;10.51
IBE;22/04/2022 17:36;10.44
IBE;29/04/2022 17:36;11.01
IBE;06/05/2022 17:36;10.67
IBE;13/05/2022 17:36;10.68
IBE;20/05/2022 17:36;11.1
IBE;27/05/2022 17:36;11.31
IBE;03/06/2022 17:36;10.81
IBE;10/06/2022 17:36;10.31
IBE;17/06/2022 17:36;9.86
IBE;24/06/2022 17:36;10.06
IBE;01/07/2022 17:36;10.34
IBE;08/07/2022 17:36;9.91
IBE;15/07/2022 17:36;9.81
IBE;22/07/2022 17:36;9.99
IBE;29/07/2022 17:36;10.43
IBE;05/08/2022 17:36;10.48
IBE;12/08/2022 17:36;10.74
IBE;19/08/2022 17:36;10.94
IBE;26/08/2022 17:36;10.93
IBE;02/09/2022 17:36;10.56
IBE;09/09/2022 17:36;10.71
IBE;16/09/2022 17:36;10.57
IBE;23/09/2022 17:36;10.19
IBE;30/09/2022 17:36;9.58
IDR;15/10/2021 17:36;9.47
IDR;22/10/2021 17:36;9.52
IDR;29/10/2021 17:36;10.45
IDR;05/11/2021 17:36;10.78
IDR;12/11/2021 17:36;10.95
IDR;19/11/2021 17:36;10.51
IDR;26/11/2021 17:36;10.16
IDR;03/12/2021 17:36;10.04
IDR;10/12/2021 17:36;10.43
IDR;17/12/2021 17:36;9.07
IDR;23/12/2021 17:36;9.3
IDR;30/12/2021 17:36;9.52
IDR;07/01/2022 17:36;9.45
IDR;14/01/2022 17:36;9.39
IDR;21/01/2022 17:36;9.41
IDR;28/01/2022 17:36;8.85
IDR;04/02/2022 17:36;9.04
IDR;11/02/2022 17:36;9.21
IDR;18/02/2022 17:36;9.07
IDR;25/02/2022 17:36;9.71
IDR;04/03/2022 17:36;8.82
IDR;11/03/2022 17:36;9.04
IDR;18/03/2022 17:36;10.17
IDR;25/03/2022 17:36;10.28
IDR;01/04/2022 17:36;9.5
IDR;08/04/2022 17:36;9.28
IDR;14/04/2022 17:36;9.19
IDR;22/04/2022 17:36;9.25
IDR;29/04/2022 17:36;9.77
IDR;06/05/2022 17:36;9.5
IDR;13/05/2022 17:36;9.49
IDR;20/05/2022 17:36;9.62
IDR;27/05/2022 17:36;10.22
IDR;03/06/2022 17:36;10.65
IDR;10/06/2022 17:36;10.73
IDR;17/06/2022 17:36;10.42
IDR;24/06/2022 17:36;8.64
IDR;01/07/2022 17:36;8.93
IDR;08/07/2022 17:36;9.4
IDR;15/07/2022 17:36;9.31
IDR;22/07/2022 17:36;9.28
IDR;29/07/2022 17:36;8.9
IDR;05/08/2022 17:36;8.47
IDR;12/08/2022 17:36;8.55
IDR;19/08/2022 17:36;8.4
IDR;26/08/2022 17:36;8.09
IDR;02/09/2022 17:36;7.76
IDR;09/09/2022 17:36;8.02
IDR;16/09/2022 17:36;8.17
IDR;23/09/2022 17:36;7.9
IDR;30/09/2022 17:36;7.86
ITX;15/10/2021 17:36;31.15
ITX;22/10/2021 17:36;30.76
ITX;29/10/2021 17:36;31.24
ITX;05/11/2021 17:36;32.27
ITX;12/11/2021 17:36;31.8
ITX;19/11/2021 17:36;30.47
ITX;26/11/2021 17:36;29.24
ITX;03/12/2021 17:36;27.85
ITX;10/12/2021 17:36;28.4
ITX;17/12/2021 17:36;27.81
ITX;23/12/2021 17:36;28.15
ITX;30/12/2021 17:36;28.53
ITX;07/01/2022 17:36;27.66
ITX;14/01/2022 17:36;27.77
ITX;21/01/2022 17:36;28.1
ITX;28/01/2022 17:36;27.03
ITX;04/02/2022 17:36;25.04
ITX;11/02/2022 17:36;25.75
ITX;18/02/2022 17:36;25.35
ITX;25/02/2022 17:36;24.24
ITX;04/03/2022 17:36;20.36
ITX;11/03/2022 17:36;21.76
ITX;18/03/2022 17:36;20.88
ITX;25/03/2022 17:36;20.8
ITX;01/04/2022 17:36;20.11
ITX;08/04/2022 17:36;20.16
ITX;14/04/2022 17:36;20.54
ITX;22/04/2022 17:36;20.32
ITX;29/04/2022 17:36;20.1
ITX;06/05/2022 17:36;20.25
ITX;13/05/2022 17:36;20.54
ITX;20/05/2022 17:36;20.42
ITX;27/05/2022 17:36;22.29
ITX;03/06/2022 17:36;22.07
ITX;10/06/2022 17:36;22.8
ITX;17/06/2022 17:36;21.74
ITX;24/06/2022 17:36;21.93
ITX;01/07/2022 17:36;21.97
ITX;08/07/2022 17:36;23.33
ITX;15/07/2022 17:36;24.23
ITX;22/07/2022 17:36;24.56
ITX;29/07/2022 17:36;23.69
ITX;05/08/2022 17:36;24.09
ITX;12/08/2022 17:36;25.37
ITX;19/08/2022 17:36;24.78
ITX;26/08/2022 17:36;22.27
ITX;02/09/2022 17:36;21.7
ITX;09/09/2022 17:36;21.47
ITX;16/09/2022 17:36;22.45
ITX;23/09/2022 17:36;21.04
ITX;30/09/2022 17:36;21.28
MAP;15/10/2021 17:36;1.79
MAP;22/10/2021 17:36;1.81
MAP;29/10/2021 17:36;1.83
MAP;05/11/2021 17:36;1.94
MAP;12/11/2021 17:36;1.94
MAP;19/11/2021 17:36;1.91
MAP;26/11/2021 17:36;1.83
MAP;03/12/2021 17:36;1.79
MAP;10/12/2021 17:36;1.8
MAP;17/12/2021 17:36;1.76
MAP;23/12/2021 17:36;1.8
MAP;30/12/2021 17:36;1.81
MAP;07/01/2022 17:36;1.89
MAP;14/01/2022 17:36;1.92
MAP;21/01/2022 17:36;1.87
MAP;28/01/2022 17:36;1.93
MAP;04/02/2022 17:36;1.91
MAP;11/02/2022 17:36;2.01
MAP;18/02/2022 17:36;1.9
MAP;25/02/2022 17:36;1.8
MAP;04/03/2022 17:36;1.66
MAP;11/03/2022 17:36;1.77
MAP;18/03/2022 17:36;1.85
MAP;25/03/2022 17:36;1.88
MAP;01/04/2022 17:36;1.91
MAP;08/04/2022 17:36;1.89
MAP;14/04/2022 17:36;1.88
MAP;22/04/2022 17:36;1.9
MAP;29/04/2022 17:36;1.75
MAP;06/05/2022 17:36;1.71
MAP;13/05/2022 17:36;1.72
MAP;20/05/2022 17:36;1.77
MAP;27/05/2022 17:36;1.78
MAP;03/06/2022 17:36;1.74
MAP;10/06/2022 17:36;1.68
MAP;17/06/2022 17:36;1.69
MAP;24/06/2022 17:36;1.66
MAP;01/07/2022 17:36;1.7
MAP;08/07/2022 17:36;1.65
MAP;15/07/2022 17:36;1.59
MAP;22/07/2022 17:36;1.54
MAP;29/07/2022 17:36;1.58
MAP;05/08/2022 17:36;1.62
MAP;12/08/2022 17:36;1.67
MAP;19/08/2022 17:36;1.64
MAP;26/08/2022 17:36;1.63
MAP;02/09/2022 17:36;1.67
MAP;09/09/2022 17:36;1.65
MAP;16/09/2022 17:36;1.72
MAP;23/09/2022 17:36;1.66
MAP;30/09/2022 17:36;1.59
MEL;15/10/2021 17:36;7.09
MEL;22/10/2021 17:36;6.34
MEL;29/10/2021 17:36;6.36
MEL;05/11/2021 17:36;6.91
MEL;12/11/2021 17:36;6.35
MEL;19/11/2021 17:36;6.06
MEL;26/11/2021 17:36;5.84
MEL;03/12/2021 17:36;5.64
MEL;10/12/2021 17:36;5.73
MEL;17/12/2021 17:36;5.54
MEL;23/12/2021 17:36;5.93
MEL;30/12/2021 17:36;6
MEL;07/01/2022 17:36;6.4
MEL;14/01/2022 17:36;6.44
MEL;21/01/2022 17:36;6.53
MEL;28/01/2022 17:36;6.61
MEL;04/02/2022 17:36;6.68
MEL;11/02/2022 17:36;7.24
MEL;18/02/2022 17:36;7.12
MEL;25/02/2022 17:36;7.03
MEL;04/03/2022 17:36;5.93
MEL;11/03/2022 17:36;6.34
MEL;18/03/2022 17:36;6.64
MEL;25/03/2022 17:36;6.6
MEL;01/04/2022 17:36;6.73
MEL;08/04/2022 17:36;6.28
MEL;14/04/2022 17:36;6.88
MEL;22/04/2022 17:36;7
MEL;29/04/2022 17:36;7.96
MEL;06/05/2022 17:36;7.94
MEL;13/05/2022 17:36;6.88
MEL;20/05/2022 17:36;6.97
MEL;27/05/2022 17:36;7.26
MEL;03/06/2022 17:36;7.46
MEL;10/06/2022 17:36;7.08
MEL;17/06/2022 17:36;6.68
MEL;24/06/2022 17:36;6.82
MEL;01/07/2022 17:36;5.97
MEL;08/07/2022 17:36;5.83
MEL;15/07/2022 17:36;5.78
MEL;22/07/2022 17:36;5.89
MEL;29/07/2022 17:36;6.14
MEL;05/08/2022 17:36;6.23
MEL;12/08/2022 17:36;6.44
MEL;19/08/2022 17:36;6.22
MEL;26/08/2022 17:36;6.02
MEL;02/09/2022 17:36;5.95
MEL;09/09/2022 17:36;5.53
MEL;16/09/2022 17:36;5.55
MEL;23/09/2022 17:36;4.96
MEL;30/09/2022 17:36;4.76
MRL;15/10/2021 17:36;9.51
MRL;22/10/2021 17:36;9.35
MRL;29/10/2021 17:36;9.37
MRL;05/11/2021 17:36;9.81
MRL;12/11/2021 17:36;9.71
MRL;19/11/2021 17:36;9.86
MRL;26/11/2021 17:36;9.83
MRL;03/12/2021 17:36;9.56
MRL;10/12/2021 17:36;9.82
MRL;17/12/2021 17:36;9.56
MRL;23/12/2021 17:36;9.35
MRL;30/12/2021 17:36;9.57
MRL;07/01/2022 17:36;9.64
MRL;14/01/2022 17:36;10.01
MRL;21/01/2022 17:36;9.95
MRL;28/01/2022 17:36;9.88
MRL;04/02/2022 17:36;9.61
MRL;11/02/2022 17:36;10.26
MRL;18/02/2022 17:36;10.2
MRL;25/02/2022 17:36;10.19
MRL;04/03/2022 17:36;8.94
MRL;11/03/2022 17:36;9.64
MRL;18/03/2022 17:36;10.26
MRL;25/03/2022 17:36;10.65
MRL;01/04/2022 17:36;10.62
MRL;08/04/2022 17:36;10.59
MRL;14/04/2022 17:36;10.83
MRL;22/04/2022 17:36;10.82
MRL;29/04/2022 17:36;10.41
MRL;06/05/2022 17:36;9.86
MRL;13/05/2022 17:36;10.29
MRL;20/05/2022 17:36;10.34
MRL;27/05/2022 17:36;10.64
MRL;03/06/2022 17:36;10.54
MRL;10/06/2022 17:36;10
MRL;17/06/2022 17:36;9.8
MRL;24/06/2022 17:36;9.76
MRL;01/07/2022 17:36;9.26
MRL;08/07/2022 17:36;9.6
MRL;15/07/2022 17:36;9.6
MRL;22/07/2022 17:36;9.97
MRL;29/07/2022 17:36;10.47
MRL;05/08/2022 17:36;9.49
MRL;12/08/2022 17:36;9.96
MRL;19/08/2022 17:36;9.69
MRL;26/08/2022 17:36;9.35
MRL;02/09/2022 17:36;9.15
MRL;09/09/2022 17:36;9.21
MRL;16/09/2022 17:36;9.02
MRL;23/09/2022 17:36;7.93
MRL;30/09/2022 17:36;7.91
MTS;15/10/2021 17:36;27.7
MTS;22/10/2021 17:36;27.22
MTS;29/10/2021 17:36;29.34
MTS;05/11/2021 17:36;27.95
MTS;12/11/2021 17:36;27.63
MTS;19/11/2021 17:36;26.45
MTS;26/11/2021 17:36;24.26
MTS;03/12/2021 17:36;24.48
MTS;10/12/2021 17:36;25.75
MTS;17/12/2021 17:36;28.64
MTS;23/12/2021 17:36;28.35
MTS;30/12/2021 17:36;28.38
MTS;07/01/2022 17:36;30.5
MTS;14/01/2022 17:36;32.41
MTS;21/01/2022 17:36;28.87
MTS;28/01/2022 17:36;25.56
MTS;04/02/2022 17:36;27.17
MTS;11/02/2022 17:36;28.14
MTS;18/02/2022 17:36;26.9
MTS;25/02/2022 17:36;27.37
MTS;04/03/2022 17:36;26.73
MTS;11/03/2022 17:36;27.66
MTS;18/03/2022 17:36;28.3
MTS;25/03/2022 17:36;31.18
MTS;01/04/2022 17:36;29.77
MTS;08/04/2022 17:36;28.27
MTS;14/04/2022 17:36;30.51
MTS;22/04/2022 17:36;29.55
MTS;29/04/2022 17:36;28.13
MTS;06/05/2022 17:36;26.33
MTS;13/05/2022 17:36;26.43
MTS;20/05/2022 17:36;27.4
MTS;27/05/2022 17:36;30.44
MTS;03/06/2022 17:36;30.32
MTS;10/06/2022 17:36;27.2
MTS;17/06/2022 17:36;24.75
MTS;24/06/2022 17:36;22.5
MTS;01/07/2022 17:36;21.59
MTS;08/07/2022 17:36;21.9
MTS;15/07/2022 17:36;21.5
MTS;22/07/2022 17:36;23.03
MTS;29/07/2022 17:36;23.89
MTS;05/08/2022 17:36;24
MTS;12/08/2022 17:36;24.47
MTS;19/08/2022 17:36;23.23
MTS;26/08/2022 17:36;23.53
MTS;02/09/2022 17:36;23.22
MTS;09/09/2022 17:36;22.92
MTS;16/09/2022 17:36;22.19
MTS;23/09/2022 17:36;21.03
MTS;30/09/2022 17:36;20.63
NTGY;15/10/2021 17:36;23.25
NTGY;22/10/2021 17:36;22.03
NTGY;29/10/2021 17:36;22.73
NTGY;05/11/2021 17:36;23.38
NTGY;12/11/2021 17:36;22.47
NTGY;19/11/2021 17:36;22.92
NTGY;26/11/2021 17:36;24.17
NTGY;03/12/2021 17:36;24.5
NTGY;10/12/2021 17:36;25.29
NTGY;17/12/2021 17:36;26.85
NTGY;23/12/2021 17:36;28.15
NTGY;30/12/2021 17:36;28.63
NTGY;07/01/2022 17:36;28.52
NTGY;14/01/2022 17:36;29.13
NTGY;21/01/2022 17:36;28.44
NTGY;28/01/2022 17:36;28.31
NTGY;04/02/2022 17:36;27.79
NTGY;11/02/2022 17:36;25.01
NTGY;18/02/2022 17:36;24.28
NTGY;25/02/2022 17:36;23.53
NTGY;04/03/2022 17:36;22.92
NTGY;11/03/2022 17:36;24.72
NTGY;18/03/2022 17:36;24.64
NTGY;25/03/2022 17:36;26.36
NTGY;01/04/2022 17:36;26.86
NTGY;08/04/2022 17:36;29.24
NTGY;14/04/2022 17:36;29.56
NTGY;22/04/2022 17:36;28.73
NTGY;29/04/2022 17:36;28.73
NTGY;06/05/2022 17:36;28.23
NTGY;13/05/2022 17:36;25.96
NTGY;20/05/2022 17:36;27.68
NTGY;27/05/2022 17:36;28.38
NTGY;03/06/2022 17:36;28.12
NTGY;10/06/2022 17:36;26.99
NTGY;17/06/2022 17:36;27.11
NTGY;24/06/2022 17:36;26.85
NTGY;01/07/2022 17:36;27.79
NTGY;08/07/2022 17:36;28.05
NTGY;15/07/2022 17:36;28.23
NTGY;22/07/2022 17:36;28.22
NTGY;29/07/2022 17:36;28.62
NTGY;05/08/2022 17:36;26.79
NTGY;12/08/2022 17:36;28.35
NTGY;19/08/2022 17:36;29.08
NTGY;26/08/2022 17:36;29.58
NTGY;02/09/2022 17:36;27.77
NTGY;09/09/2022 17:36;27.52
NTGY;16/09/2022 17:36;25.59
NTGY;23/09/2022 17:36;25.33
NTGY;30/09/2022 17:36;23.73
PHM;15/10/2021 17:36;71.38
PHM;22/10/2021 17:36;71.02
PHM;29/10/2021 17:36;67.14
PHM;05/11/2021 17:36;60.7
PHM;12/11/2021 17:36;61
PHM;19/11/2021 17:36;60.12
PHM;26/11/2021 17:36;58.28
PHM;03/12/2021 17:36;52.76
PHM;10/12/2021 17:36;52.78
PHM;17/12/2021 17:36;54.56
PHM;23/12/2021 17:36;55.32
PHM;30/12/2021 17:36;57.02
PHM;07/01/2022 17:36;53.66
PHM;14/01/2022 17:36;55.8
PHM;21/01/2022 17:36;55.88
PHM;28/01/2022 17:36;54.44
PHM;04/02/2022 17:36;54.7
PHM;11/02/2022 17:36;54.2
PHM;18/02/2022 17:36;53.98
PHM;25/02/2022 17:36;51.36
PHM;04/03/2022 17:36;54.9
PHM;11/03/2022 17:36;59.02
PHM;18/03/2022 17:36;64.86
PHM;25/03/2022 17:36;67.4
PHM;01/04/2022 17:36;71.84
PHM;08/04/2022 17:36;74.84
PHM;14/04/2022 17:36;76.42
PHM;22/04/2022 17:36;76.3
PHM;29/04/2022 17:36;72.98
PHM;06/05/2022 17:36;71.36
PHM;13/05/2022 17:36;69.34
PHM;20/05/2022 17:36;70.1
PHM;27/05/2022 17:36;70.82
PHM;03/06/2022 17:36;70.34
PHM;10/06/2022 17:36;70.72
PHM;17/06/2022 17:36;61.98
PHM;24/06/2022 17:36;65.38
PHM;01/07/2022 17:36;68.5
PHM;08/07/2022 17:36;69.04
PHM;15/07/2022 17:36;67.1
PHM;22/07/2022 17:36;72.24
PHM;29/07/2022 17:36;60.12
PHM;05/08/2022 17:36;61.62
PHM;12/08/2022 17:36;61.82
PHM;19/08/2022 17:36;61.46
PHM;26/08/2022 17:36;59.02
PHM;02/09/2022 17:36;58.22
PHM;09/09/2022 17:36;58.22
PHM;16/09/2022 17:36;58.84
PHM;23/09/2022 17:36;54.52
PHM;30/09/2022 17:36;54.36
RED;15/10/2021 17:36;17.65
RED;22/10/2021 17:36;17.64
RED;29/10/2021 17:36;18.01
RED;05/11/2021 17:36;18.18
RED;12/11/2021 17:36;18.02
RED;19/11/2021 17:36;18.08
RED;26/11/2021 17:36;18.4
RED;03/12/2021 17:36;18.53
RED;10/12/2021 17:36;18.96
RED;17/12/2021 17:36;18.75
RED;23/12/2021 17:36;18.69
RED;30/12/2021 17:36;19.02
RED;07/01/2022 17:36;17.95
RED;14/01/2022 17:36;17.78
RED;21/01/2022 17:36;17.86
RED;28/01/2022 17:36;18.05
RED;04/02/2022 17:36;17.49
RED;11/02/2022 17:36;17.2
RED;18/02/2022 17:36;16.97
RED;25/02/2022 17:36;17.21
RED;04/03/2022 17:36;17.31
RED;11/03/2022 17:36;17.82
RED;18/03/2022 17:36;17.73
RED;25/03/2022 17:36;17.63
RED;01/04/2022 17:36;18.8
RED;08/04/2022 17:36;19.6
RED;14/04/2022 17:36;19.42
RED;22/04/2022 17:36;18.56
RED;29/04/2022 17:36;19.14
RED;06/05/2022 17:36;18.95
RED;13/05/2022 17:36;18.72
RED;20/05/2022 17:36;19.52
RED;27/05/2022 17:36;19.42
RED;03/06/2022 17:36;19.08
RED;10/06/2022 17:36;18.7
RED;17/06/2022 17:36;18.61
RED;24/06/2022 17:36;18.41
RED;01/07/2022 17:36;18.45
RED;08/07/2022 17:36;18.13
RED;15/07/2022 17:36;17.93
RED;22/07/2022 17:36;18.32
RED;29/07/2022 17:36;19.23
RED;05/08/2022 17:36;19.04
RED;12/08/2022 17:36;19.11
RED;19/08/2022 17:36;19.63
RED;26/08/2022 17:36;19.42
RED;02/09/2022 17:36;18.5
RED;09/09/2022 17:36;18.08
RED;16/09/2022 17:36;17.7
RED;23/09/2022 17:36;16.91
RED;30/09/2022 17:36;15.71
REP;15/10/2021 17:36;11.58
REP;22/10/2021 17:36;11.47
REP;29/10/2021 17:36;11.06
REP;05/11/2021 17:36;10.81
REP;12/11/2021 17:36;10.88
REP;19/11/2021 17:36;10.37
REP;26/11/2021 17:36;9.71
REP;03/12/2021 17:36;10.06
REP;10/12/2021 17:36;10.1
REP;17/12/2021 17:36;9.94
REP;23/12/2021 17:36;10.37
REP;30/12/2021 17:36;10.44
REP;07/01/2022 17:36;10.83
REP;14/01/2022 17:36;11.24
REP;21/01/2022 17:36;10.66
REP;28/01/2022 17:36;11.19
REP;04/02/2022 17:36;11.49
REP;11/02/2022 17:36;11.87
REP;18/02/2022 17:36;11.73
REP;25/02/2022 17:36;11.59
REP;04/03/2022 17:36;11.47
REP;11/03/2022 17:36;11.63
REP;18/03/2022 17:36;11.22
REP;25/03/2022 17:36;12.16
REP;01/04/2022 17:36;11.95
REP;08/04/2022 17:36;12.83
REP;14/04/2022 17:36;13.77
REP;22/04/2022 17:36;13.2
REP;29/04/2022 17:36;14.29
REP;06/05/2022 17:36;14.84
REP;13/05/2022 17:36;14.26
REP;20/05/2022 17:36;14.41
REP;27/05/2022 17:36;14.99
REP;03/06/2022 17:36;15.16
REP;10/06/2022 17:36;15.49
REP;17/06/2022 17:36;13.74
REP;24/06/2022 17:36;13.75
REP;01/07/2022 17:36;13.48
REP;08/07/2022 17:36;12.98
REP;15/07/2022 17:36;11.89
REP;22/07/2022 17:36;12.03
REP;29/07/2022 17:36;12.13
REP;05/08/2022 17:36;11.84
REP;12/08/2022 17:36;12.65
REP;19/08/2022 17:36;13.08
REP;26/08/2022 17:36;13.43
REP;02/09/2022 17:36;13.38
REP;09/09/2022 17:36;13.11
REP;16/09/2022 17:36;11.96
REP;23/09/2022 17:36;11.36
REP;30/09/2022 17:36;11.81
ROVI;15/10/2021 17:36;56.3
ROVI;22/10/2021 17:36;60
ROVI;29/10/2021 17:36;60.6
ROVI;05/11/2021 17:36;56.9
ROVI;12/11/2021 17:36;58.4
ROVI;19/11/2021 17:36;61
ROVI;26/11/2021 17:36;62.7
ROVI;03/12/2021 17:36;62.6
ROVI;10/12/2021 17:36;66.7
ROVI;17/12/2021 17:36;69.1
ROVI;23/12/2021 17:36;72
ROVI;30/12/2021 17:36;73.8
ROVI;07/01/2022 17:36;67.7
ROVI;14/01/2022 17:36;65.7
ROVI;21/01/2022 17:36;63
ROVI;28/01/2022 17:36;63
ROVI;04/02/2022 17:36;66.5
ROVI;11/02/2022 17:36;65.1
ROVI;18/02/2022 17:36;68.3
ROVI;25/02/2022 17:36;71.8
ROVI;04/03/2022 17:36;66.3
ROVI;11/03/2022 17:36;69.1
ROVI;18/03/2022 17:36;68.7
ROVI;25/03/2022 17:36;68.3
ROVI;01/04/2022 17:36;65.85
ROVI;08/04/2022 17:36;69.9
ROVI;14/04/2022 17:36;66.6
ROVI;22/04/2022 17:36;62.5
ROVI;29/04/2022 17:36;65.2
ROVI;06/05/2022 17:36;62.75
ROVI;13/05/2022 17:36;59.45
ROVI;20/05/2022 17:36;59.9
ROVI;27/05/2022 17:36;61.25
ROVI;03/06/2022 17:36;61.55
ROVI;10/06/2022 17:36;56.9
ROVI;17/06/2022 17:36;56.5
ROVI;24/06/2022 17:36;59.5
ROVI;01/07/2022 17:36;57.65
ROVI;08/07/2022 17:36;60.9
ROVI;15/07/2022 17:36;59
ROVI;22/07/2022 17:36;59.75
ROVI;29/07/2022 17:36;51
ROVI;05/08/2022 17:36;50.15
ROVI;12/08/2022 17:36;51.3
ROVI;19/08/2022 17:36;50.95
ROVI;26/08/2022 17:36;49.98
ROVI;02/09/2022 17:36;49.02
